21:58:11.3939866,468085268.324613
21:58:11.4004966,474417541.253744
21:58:11.4065063,480420480.955318
21:58:11.4135171,486981677.070181
21:58:11.4195259,492913480.794604
21:58:11.4255350,498919933.383938
21:58:11.4345488,507811052.306021
21:58:11.4400576,513546719.797142
21:58:11.4470690,520091229.695143
21:58:11.4530775,526138958.715665
21:58:11.4595875,532412390.774805
21:58:11.4660977,538833949.601185
21:58:11.4721068,545076058.411127
21:58:11.4781159,550781573.615637
21:58:11.4846262,557188495.40968
21:58:11.4916364,564083415.861801
21:58:11.4976458,570373241.397157
21:58:11.5041561,576468394.402448
21:58:11.5101651,582380877.244186
21:58:11.5171757,589364498.112262
21:58:11.5231857,595269369.697186
21:58:11.5296953,601723715.475998
21:58:11.5357047,607629172.542215
21:58:11.5417135,613602545.438471
21:58:11.5482241,620063916.992804
21:58:11.5542331,625874526.089486
21:58:11.5622455,634205046.673105
21:58:11.5687554,640421394.306136
21:58:11.5747642,646462683.03243
21:58:11.5812748,652905904.666666
21:58:11.5877844,659049359.878665
21:58:11.5962976,667280348.642401
21:58:11.6038088,674734403.72975
21:58:11.6098182,680853268.727424
21:58:11.6223375,692163010.87268
21:58:11.6288478,698570518.148017
21:58:11.6363589,705927090.60001
21:58:11.6428692,712541272.771929
21:58:11.6503809,719886428.3387
21:58:11.6588941,728031058.611654
21:58:11.6674073,736053323.294281
21:58:11.6734164,742265279.817611
21:58:11.6794257,748324718.464002
21:58:11.6864363,754366007.190296
21:58:11.6934468,761360459.4623
21:58:11.7004580,768161410.166824
21:58:11.7074688,775085604.683616
21:58:11.7144794,781966180.844047
21:58:11.7209893,788259519.267165
21:58:11.7269984,794241088.901529
21:58:11.7340093,801227051.694778
21:58:11.7415207,808898320.341991
21:58:11.7490324,816341836.766059
21:58:11.7570444,822987342.187177
21:58:11.7645565,830231794.971477
21:58:11.7710661,836797089.455394
21:58:11.7765746,842449033.121555
21:58:11.7840861,849530429.365634
21:58:11.7910972,856554448.442956
21:58:11.7986086,863839299.436504
21:58:11.8056192,870731585.222803
21:58:11.8116289,876833178.522321
21:58:11.8181385,883363344.128633
21:58:11.8251491,890074423.454615
21:58:11.8331617,897952952.479704
21:58:11.8406728,905350801.362883
21:58:11.8476840,912571542.154799
21:58:11.8561972,919329459.984256
21:58:11.8637089,926698034.802765
21:58:11.8707192,933802850.298581
21:58:11.8777321,940748122.141937
21:58:11.8862435,948669098.560799
21:58:11.8927532,955242589.782825
21:58:11.9007655,963103847.109757
21:58:11.9077769,969568146.070557
21:58:11.9157886,977191990.733002
21:58:11.9233001,984696397.211587
21:58:11.9308121,991938215.330067
21:58:11.9388238,999937646.242249
21:58:11.9443323,1005493570.97629
21:58:11.9513434,1012375610.83995
21:58:11.9593555,1020132067.01536
21:58:11.9668672,1027721661.02214
21:58:11.9733769,1034216697.75084
21:58:11.9798871,1040647624.27792
21:58:11.9868983,1047250975.04591
21:58:11.9934079,1053653505.73025
21:58:12.0019211,1062154108.62961
21:58:12.0084308,1068419636.69129
21:58:12.0159431,1076018598.39877
21:58:12.0219519,1081726162.7878
21:58:12.0289627,1088659432.26464
21:58:12.0404800,1100334221.99636
21:58:12.0474912,1107411812.61203
21:58:12.0540014,1113442269.93439
21:58:12.0605108,1119212773.56248
21:58:12.0685231,1127038609.27115
21:58:12.0745325,1133068773.85287
21:58:12.0810425,1139253505.49606
21:58:12.0870519,1145451995.94964
